datetime,side,price,shares,pnl
2018-04-30 15:38,BUY,457.25,100,0.0
2018-04-30 15:48,SELL,458.0,100,75.0
2018-04-30 15:57,BUY,457.0,100,0.0
2018-04-30 16:01,SELL,456.95,100,-5.0
2018-04-30 16:03,BUY,457.0,100,0.0
2018-04-30 16:04,SELL,456.9,100,-10.0
2018-04-30 16:09,BUY,457.0,100,0.0
2018-04-30 16:12,SELL,457.05,100,5.0
2018-04-30 16:13,BUY,457.2,100,0.0
2018-04-30 16:17,SELL,457.5,100,30.0
2018-04-30 16:18,BUY,457.35,100,0.0
2018-04-30 16:20,SELL,457.2,100,-15.0
2018-04-30 16:27,BUY,457.0,100,0.0
2018-04-30 16:30,SELL,456.7,100,-30.0
2018-04-30 16:37,BUY,455.6,100,0.0
2018-04-30 16:40,SELL,455.5,100,-10.0
2018-04-30 16:43,BUY,455.8,100,0.0
2018-04-30 16:47,SELL,455.55,100,-25.0
2018-04-30 16:49,BUY,455.7,100,0.0
2018-04-30 16:54,SELL,455.5,100,-20.0
2018-04-30 16:58,BUY,455.6,100,0.0
2018-04-30 16:59,SELL,455.5,100,-10.0
2018-04-30 17:00,BUY,455.6,100,0.0
2018-04-30 17:01,SELL,455.5,100,-10.0
2018-04-30 17:04,BUY,455.6,100,0.0
2018-04-30 17:10,SELL,455.6,100,0.0
2018-04-30 17:13,BUY,455.7,100,0.0
2018-04-30 17:15,SELL,455.3,100,-40.0
2018-04-30 17:22,BUY,455.5,100,0.0
2018-04-30 17:29,SELL,455.4,100,-10.0
2018-04-30 17:39,BUY,454.2,100,0.0
2018-04-30 17:41,SELL,454.4,100,20.0
2018-04-30 17:42,BUY,454.6,100,0.0
2018-04-30 17:46,SELL,454.6,100,0.0
2018-04-30 17:48,BUY,454.8,100,0.0
2018-04-30 17:51,SELL,454.45,100,-35.0
2018-04-30 17:54,BUY,454.55,100,0.0
2018-04-30 18:08,SELL,455.85,100,130.0
2018-04-30 18:23,BUY,454.7,100,0.0
2018-04-30 18:28,SELL,454.75,100,5.0
2018-05-02 12:15,BUY,458.9,100,0.0
2018-05-02 12:19,SELL,458.2,100,-70.0
2018-05-02 12:23,BUY,458.45,100,0.0
2018-05-02 12:26,SELL,458.35,100,-10.0
2018-05-02 12:32,BUY,457.85,100,0.0
2018-05-02 12:40,SELL,459.25,100,140.0
2018-05-02 12:44,BUY,459.1,100,0.0
2018-05-02 12:45,SELL,458.4,100,-70.0
2018-05-02 12:48,BUY,459.05,100,0.0
2018-05-02 12:51,SELL,458.8,100,-25.0
2018-05-02 12:54,BUY,459.65,100,0.0
2018-05-02 12:59,SELL,460.2,100,55.0
2018-05-02 13:01,BUY,460.3,100,0.0
2018-05-02 13:02,SELL,459.75,100,-55.0
2018-05-02 13:06,BUY,460.1,100,0.0
2018-05-02 13:09,SELL,459.65,100,-45.0
2018-05-02 13:14,BUY,459.6,100,0.0
2018-05-02 13:17,SELL,459.6,100,0.0
2018-05-02 13:18,BUY,459.55,100,0.0
2018-05-02 13:20,SELL,459.5,100,-5.0
2018-05-02 13:22,BUY,460.0,100,0.0
2018-05-02 13:30,SELL,461.5,100,150.0
2018-05-02 13:35,BUY,461.6,100,0.0
2018-05-02 13:39,SELL,461.4,100,-20.0
2018-05-02 13:44,BUY,461.1,100,0.0
2018-05-02 13:45,SELL,460.9,100,-20.0
2018-05-02 13:48,BUY,461.35,100,0.0
2018-05-02 13:51,SELL,460.65,100,-70.0
2018-05-02 13:54,BUY,460.8,100,0.0
2018-05-02 13:56,SELL,460.5,100,-30.0
2018-05-02 14:03,BUY,460.15,100,0.0
2018-05-02 14:12,SELL,460.6,100,45.0
2018-05-02 14:16,BUY,461.35,100,0.0
2018-05-02 14:20,SELL,461.3,100,-5.0
2018-05-02 14:27,BUY,461.35,100,0.0
2018-05-02 14:30,SELL,461.15,100,-20.0
2018-05-02 14:32,BUY,461.5,100,0.0
2018-05-02 14:35,SELL,461.3,100,-20.0
2018-05-02 14:44,BUY,461.1,100,0.0
2018-05-02 14:48,SELL,460.85,100,-25.0
2018-05-02 14:53,BUY,461.05,100,0.0
2018-05-02 14:56,SELL,460.9,100,-15.0
2018-05-02 15:08,BUY,459.8,100,0.0
2018-05-02 15:10,SELL,459.75,100,-5.0
2018-05-02 15:14,BUY,459.65,100,0.0
2018-05-02 15:20,SELL,460.15,100,50.0
2018-05-02 15:25,BUY,459.8,100,0.0
2018-05-02 15:26,SELL,459.8,100,0.0
2018-05-02 15:35,BUY,459.6,100,0.0
2018-05-02 15:42,SELL,459.6,100,0.0
2018-05-02 15:47,BUY,459.4,100,0.0
2018-05-02 15:48,SELL,459.65,100,25.0
2018-05-02 15:50,BUY,459.6,100,0.0
2018-05-02 16:07,SELL,460.0,100,40.0
2018-05-02 16:10,BUY,460.5,100,0.0
2018-05-02 16:12,SELL,460.3,100,-20.0
2018-05-02 16:14,BUY,460.7,100,0.0
2018-05-02 16:16,SELL,460.4,100,-30.0
2018-05-02 16:23,BUY,460.4,100,0.0
2018-05-02 16:32,SELL,460.55,100,15.0
2018-05-02 16:34,BUY,460.7,100,0.0
2018-05-02 16:40,SELL,460.7,100,0.0
2018-05-02 16:45,BUY,460.8,100,0.0
2018-05-02 16:48,SELL,460.6,100,-20.0
2018-05-02 17:03,BUY,460.0,100,0.0
2018-05-02 17:08,SELL,459.7,100,-30.0
2018-05-02 17:15,BUY,459.1,100,0.0
2018-05-02 17:17,SELL,458.9,100,-20.0
2018-05-02 17:19,BUY,458.9,100,0.0
2018-05-02 17:27,SELL,459.5,100,60.0
2018-05-02 17:28,BUY,459.55,100,0.0
2018-05-02 17:30,SELL,459.45,100,-10.0
2018-05-02 17:31,BUY,459.75,100,0.0
2018-05-02 17:38,SELL,459.9,100,15.0
2018-05-02 17:42,BUY,460.1,100,0.0
2018-05-02 17:43,SELL,460.0,100,-10.0
2018-05-02 17:53,BUY,458.8,100,0.0
2018-05-02 17:56,SELL,457.7,100,-110.0
2018-05-02 17:59,BUY,458.0,100,0.0
2018-05-02 18:01,SELL,458.05,100,5.0
2018-05-02 18:03,BUY,458.0,100,0.0
2018-05-02 18:10,SELL,458.8,100,80.0
2018-05-02 18:12,BUY,460.05,100,0.0
2018-05-02 18:16,SELL,459.75,100,-30.0
2018-05-02 18:19,BUY,459.7,100,0.0
2018-05-02 18:21,SELL,459.75,100,5.0
2018-05-02 18:26,BUY,459.1,100,0.0
2018-05-03 12:17,SELL,458.1,100,-100.0
2018-05-03 12:25,BUY,456.1,100,0.0
2018-05-03 12:28,SELL,455.4,100,-70.0
2018-05-03 12:31,BUY,455.6,100,0.0
2018-05-03 12:39,SELL,456.9,100,130.0
2018-05-03 12:41,BUY,457.2,100,0.0
2018-05-03 12:43,SELL,456.4,100,-80.0
2018-05-03 12:48,BUY,456.5,100,0.0
2018-05-03 12:54,SELL,456.7,100,20.0
2018-05-03 13:02,BUY,456.8,100,0.0
2018-05-03 13:09,SELL,456.5,100,-30.0
2018-05-03 13:16,BUY,456.2,100,0.0
2018-05-03 13:19,SELL,456.0,100,-20.0
2018-05-03 13:26,BUY,454.7,100,0.0
2018-05-03 13:28,SELL,455.0,100,30.0
2018-05-03 13:29,BUY,455.75,100,0.0
2018-05-03 13:34,SELL,455.4,100,-35.0
2018-05-03 13:38,BUY,455.7,100,0.0
2018-05-03 13:40,SELL,455.35,100,-35.0
2018-05-03 13:45,BUY,455.0,100,0.0
2018-05-03 13:50,SELL,455.0,100,0.0
2018-05-03 13:53,BUY,455.6,100,0.0
2018-05-03 13:59,SELL,455.1,100,-50.0
2018-05-03 14:10,BUY,454.5,100,0.0
2018-05-03 14:11,SELL,454.3,100,-20.0
2018-05-03 14:17,BUY,453.95,100,0.0
2018-05-03 14:20,SELL,453.6,100,-35.0
2018-05-03 14:23,BUY,454.5,100,0.0
2018-05-03 14:27,SELL,454.5,100,0.0
2018-05-03 14:28,BUY,454.5,100,0.0
2018-05-03 14:31,SELL,454.4,100,-10.0
2018-05-03 14:32,BUY,454.4,100,0.0
2018-05-03 14:34,SELL,454.2,100,-20.0
2018-05-03 14:37,BUY,454.5,100,0.0
2018-05-03 14:41,SELL,454.5,100,0.0
2018-05-03 14:42,BUY,455.05,100,0.0
2018-05-03 14:45,SELL,454.5,100,-55.0
2018-05-03 14:52,BUY,454.5,100,0.0
2018-05-03 14:55,SELL,454.3,100,-20.0
2018-05-03 14:57,BUY,454.5,100,0.0
2018-05-03 15:00,SELL,454.4,100,-10.0
2018-05-03 15:02,BUY,454.3,100,0.0
2018-05-03 15:03,SELL,453.95,100,-35.0
2018-05-03 15:07,BUY,453.9,100,0.0
2018-05-03 15:08,SELL,453.75,100,-15.0
2018-05-03 15:11,BUY,454.1,100,0.0
2018-05-03 15:14,SELL,454.1,100,0.0
2018-05-03 15:15,BUY,453.95,100,0.0
2018-05-03 15:21,SELL,454.7,100,75.0
2018-05-03 15:22,BUY,454.65,100,0.0
2018-05-03 15:23,SELL,454.7,100,5.0
2018-05-03 15:24,BUY,454.9,100,0.0
2018-05-03 15:27,SELL,454.7,100,-20.0
2018-05-03 15:30,BUY,454.9,100,0.0
2018-05-03 15:38,SELL,455.5,100,60.0
2018-05-03 15:40,BUY,455.8,100,0.0
2018-05-03 15:47,SELL,455.75,100,-5.0
2018-05-03 15:57,BUY,454.9,100,0.0
2018-05-03 16:08,SELL,455.5,100,60.0
2018-05-03 16:24,BUY,454.45,100,0.0
2018-05-03 16:32,SELL,455.0,100,55.0
2018-05-03 16:38,BUY,454.8,100,0.0
2018-05-03 16:39,SELL,454.65,100,-15.0
2018-05-03 16:42,BUY,454.65,100,0.0
2018-05-03 16:43,SELL,454.65,100,0.0
2018-05-03 16:47,BUY,454.65,100,0.0
2018-05-03 16:50,SELL,454.65,100,0.0
2018-05-03 16:55,BUY,454.45,100,0.0
2018-05-03 16:57,SELL,454.2,100,-25.0
2018-05-03 17:01,BUY,454.5,100,0.0
2018-05-03 17:05,SELL,454.65,100,15.0
2018-05-03 17:07,BUY,454.5,100,0.0
2018-05-03 17:14,SELL,455.2,100,70.0
2018-05-03 17:21,BUY,454.95,100,0.0
2018-05-03 17:23,SELL,454.9,100,-5.0
2018-05-03 17:25,BUY,454.95,100,0.0
2018-05-03 17:31,SELL,454.65,100,-30.0
2018-05-03 17:38,BUY,454.4,100,0.0
2018-05-03 17:41,SELL,453.95,100,-45.0
2018-05-03 17:44,BUY,453.95,100,0.0
2018-05-03 17:56,SELL,454.65,100,70.0
2018-05-03 17:59,BUY,455.1,100,0.0
2018-05-03 18:02,SELL,454.7,100,-40.0
2018-05-03 18:11,BUY,454.45,100,0.0
2018-05-03 18:14,SELL,454.0,100,-45.0
2018-05-03 18:18,BUY,453.8,100,0.0
2018-05-03 18:19,SELL,453.4,100,-40.0
2018-05-03 18:22,BUY,453.8,100,0.0
2018-05-03 18:24,SELL,453.5,100,-30.0
2018-05-03 18:29,BUY,454.2,100,0.0
2018-05-04 12:19,SELL,454.3,100,10.0
2018-05-04 12:21,BUY,454.4,100,0.0
2018-05-04 12:25,SELL,454.35,100,-5.0
2018-05-04 12:33,BUY,454.15,100,0.0
2018-05-04 12:34,SELL,453.3,100,-85.0
2018-05-04 12:43,BUY,451.35,100,0.0
2018-05-04 12:47,SELL,450.2,100,-115.0
2018-05-04 12:50,BUY,451.2,100,0.0
2018-05-04 12:54,SELL,450.5,100,-70.0
2018-05-04 12:58,BUY,450.9,100,0.0
2018-05-04 12:59,SELL,450.7,100,-20.0
2018-05-04 13:00,BUY,450.9,100,0.0
2018-05-04 13:02,SELL,450.4,100,-50.0
2018-05-04 13:06,BUY,450.6,100,0.0
2018-05-04 13:09,SELL,450.35,100,-25.0
2018-05-04 13:16,BUY,450.6,100,0.0
2018-05-04 13:19,SELL,450.2,100,-40.0
2018-05-04 13:22,BUY,450.4,100,0.0
2018-05-04 13:29,SELL,450.6,100,20.0
2018-05-04 13:33,BUY,450.55,100,0.0
2018-05-04 13:34,SELL,450.7,100,15.0
2018-05-04 13:36,BUY,450.9,100,0.0
2018-05-04 13:38,SELL,450.7,100,-20.0
2018-05-04 13:41,BUY,450.75,100,0.0
2018-05-04 13:44,SELL,450.55,100,-20.0
2018-05-04 13:48,BUY,450.5,100,0.0
2018-05-04 14:01,SELL,450.9,100,40.0
2018-05-04 14:04,BUY,451.1,100,0.0
2018-05-04 14:10,SELL,451.1,100,0.0
2018-05-04 14:16,BUY,451.1,100,0.0
2018-05-04 14:21,SELL,451.0,100,-10.0
2018-05-04 14:28,BUY,451.15,100,0.0
2018-05-04 14:31,SELL,450.9,100,-25.0
2018-05-04 14:41,BUY,450.5,100,0.0
2018-05-04 14:44,SELL,450.3,100,-20.0
2018-05-04 14:47,BUY,450.4,100,0.0
2018-05-04 14:48,SELL,450.35,100,-5.0
2018-05-04 14:57,BUY,449.8,100,0.0
2018-05-04 14:59,SELL,449.7,100,-10.0
2018-05-04 15:01,BUY,449.75,100,0.0
2018-05-04 15:04,SELL,449.8,100,5.0
2018-05-04 15:05,BUY,449.8,100,0.0
2018-05-04 15:23,SELL,450.6,100,80.0
2018-05-04 15:28,BUY,450.5,100,0.0
2018-05-04 15:31,SELL,450.3,100,-20.0
2018-05-04 15:37,BUY,450.35,100,0.0
2018-05-04 15:40,SELL,450.15,100,-20.0
2018-05-04 15:44,BUY,450.2,100,0.0
2018-05-04 15:46,SELL,449.7,100,-50.0
2018-05-04 15:49,BUY,449.9,100,0.0
2018-05-04 15:51,SELL,449.8,100,-10.0
2018-05-04 15:52,BUY,450.3,100,0.0
2018-05-04 15:55,SELL,449.6,100,-70.0
2018-05-04 16:00,BUY,448.7,100,0.0
2018-05-04 16:02,SELL,448.5,100,-20.0
2018-05-04 16:05,BUY,449.35,100,0.0
2018-05-04 16:11,SELL,449.3,100,-5.0
2018-05-04 16:17,BUY,448.85,100,0.0
2018-05-04 16:26,SELL,449.8,100,95.0
2018-05-04 16:28,BUY,449.65,100,0.0
2018-05-04 16:35,SELL,450.3,100,65.0
2018-05-04 16:37,BUY,450.15,100,0.0
2018-05-04 16:39,SELL,450.05,100,-10.0
2018-05-04 16:41,BUY,450.2,100,0.0
2018-05-04 16:46,SELL,450.5,100,30.0
2018-05-04 16:52,BUY,450.5,100,0.0
2018-05-04 16:55,SELL,450.15,100,-35.0
2018-05-04 16:58,BUY,450.5,100,0.0
2018-05-04 17:05,SELL,451.25,100,75.0
2018-05-04 17:13,BUY,451.1,100,0.0
2018-05-04 17:17,SELL,451.2,100,10.0
2018-05-04 17:19,BUY,451.1,100,0.0
2018-05-04 17:21,SELL,450.9,100,-20.0
2018-05-04 17:24,BUY,451.2,100,0.0
2018-05-04 17:27,SELL,450.9,100,-30.0
2018-05-04 17:33,BUY,450.9,100,0.0
2018-05-04 17:36,SELL,450.5,100,-40.0
2018-05-04 17:38,BUY,450.75,100,0.0
2018-05-04 17:40,SELL,450.3,100,-45.0
2018-05-04 17:43,BUY,450.3,100,0.0
2018-05-04 17:44,SELL,450.15,100,-15.0
2018-05-04 17:49,BUY,450.7,100,0.0
2018-05-04 17:53,SELL,450.7,100,0.0
2018-05-04 17:55,BUY,450.8,100,0.0
2018-05-04 17:57,SELL,450.75,100,-5.0
2018-05-04 18:12,BUY,450.5,100,0.0
2018-05-04 18:16,SELL,450.65,100,15.0
2018-05-04 18:17,BUY,450.7,100,0.0
2018-05-04 18:21,SELL,450.8,100,10.0
2018-05-04 18:25,BUY,450.7,100,0.0
2018-05-04 18:26,SELL,450.5,100,-20.0
2018-05-04 18:27,BUY,450.5,100,0.0
2018-05-04 18:28,SELL,450.6,100,10.0
2018-05-07 12:15,BUY,452.55,100,0.0
2018-05-07 12:19,SELL,452.8,100,25.0
2018-05-07 12:21,BUY,452.55,100,0.0
2018-05-07 12:22,SELL,451.8,100,-75.0
2018-05-07 12:25,BUY,453.1,100,0.0
2018-05-07 12:32,SELL,453.9,100,80.0
2018-05-07 12:40,BUY,453.35,100,0.0
2018-05-07 12:42,SELL,452.8,100,-55.0
2018-05-07 12:47,BUY,452.2,100,0.0
2018-05-07 12:51,SELL,452.4,100,20.0
2018-05-07 12:52,BUY,452.5,100,0.0
2018-05-07 12:57,SELL,452.6,100,10.0
2018-05-07 13:03,BUY,452.7,100,0.0
2018-05-07 13:07,SELL,452.45,100,-25.0
2018-05-07 13:13,BUY,452.2,100,0.0
2018-05-07 13:16,SELL,452.15,100,-5.0
2018-05-07 13:17,BUY,452.2,100,0.0
2018-05-07 13:18,SELL,451.9,100,-30.0
2018-05-07 13:21,BUY,452.05,100,0.0
2018-05-07 13:29,SELL,452.3,100,25.0
2018-05-07 13:31,BUY,452.35,100,0.0
2018-05-07 13:47,SELL,452.5,100,15.0
2018-05-07 13:51,BUY,452.7,100,0.0
2018-05-07 13:53,SELL,452.4,100,-30.0
2018-05-07 13:56,BUY,452.8,100,0.0
2018-05-07 13:59,SELL,452.8,100,0.0
2018-05-07 14:00,BUY,453.65,100,0.0
2018-05-07 14:04,SELL,453.3,100,-35.0
2018-05-07 14:06,BUY,453.4,100,0.0
2018-05-07 14:14,SELL,454.3,100,90.0
2018-05-07 14:17,BUY,454.5,100,0.0
2018-05-07 14:19,SELL,453.75,100,-75.0
2018-05-07 14:22,BUY,454.25,100,0.0
2018-05-07 14:25,SELL,454.3,100,5.0
2018-05-07 14:27,BUY,454.1,100,0.0
2018-05-07 14:28,SELL,453.9,100,-20.0
2018-05-07 14:36,BUY,453.75,100,0.0
2018-05-07 14:37,SELL,453.95,100,20.0
2018-05-07 14:38,BUY,454.0,100,0.0
2018-05-07 14:47,SELL,454.5,100,50.0
2018-05-07 15:01,BUY,453.2,100,0.0
2018-05-07 15:05,SELL,453.1,100,-10.0
2018-05-07 15:06,BUY,453.75,100,0.0
2018-05-07 15:11,SELL,453.95,100,20.0
2018-05-07 15:15,BUY,454.3,100,0.0
2018-05-07 15:18,SELL,453.8,100,-50.0
2018-05-07 15:21,BUY,454.0,100,0.0
2018-05-07 15:23,SELL,453.8,100,-20.0
2018-05-07 15:29,BUY,452.9,100,0.0
2018-05-07 15:34,SELL,452.85,100,-5.0
2018-05-07 15:35,BUY,452.75,100,0.0
2018-05-07 15:36,SELL,452.6,100,-15.0
2018-05-07 15:42,BUY,452.5,100,0.0
2018-05-07 15:51,SELL,453.3,100,80.0
2018-05-07 15:53,BUY,453.6,100,0.0
2018-05-07 15:55,SELL,453.05,100,-55.0
2018-05-07 16:01,BUY,453.0,100,0.0
2018-05-07 16:03,SELL,452.8,100,-20.0
2018-05-07 16:07,BUY,453.1,100,0.0
2018-05-07 16:13,SELL,453.4,100,30.0
2018-05-07 16:15,BUY,453.7,100,0.0
2018-05-07 16:18,SELL,453.5,100,-20.0
2018-05-07 16:27,BUY,453.15,100,0.0
2018-05-07 16:29,SELL,453.1,100,-5.0
2018-05-07 16:35,BUY,453.2,100,0.0
2018-05-07 16:38,SELL,452.9,100,-30.0
2018-05-07 16:42,BUY,453.1,100,0.0
2018-05-07 16:50,SELL,453.5,100,40.0
2018-05-07 16:51,BUY,453.5,100,0.0
2018-05-07 16:53,SELL,453.4,100,-10.0
2018-05-07 17:00,BUY,453.4,100,0.0
2018-05-07 17:10,SELL,454.2,100,80.0
2018-05-07 17:15,BUY,454.3,100,0.0
2018-05-07 17:21,SELL,454.7,100,40.0
2018-05-07 17:22,BUY,455.55,100,0.0
2018-05-07 17:27,SELL,455.9,100,35.0
2018-05-07 17:29,BUY,456.5,100,0.0
2018-05-07 17:32,SELL,456.1,100,-40.0
2018-05-07 17:34,BUY,456.25,100,0.0
2018-05-07 17:40,SELL,457.6,100,135.0
2018-05-07 17:41,BUY,457.65,100,0.0
2018-05-07 17:46,SELL,458.0,100,35.0
2018-05-07 17:51,BUY,458.9,100,0.0
2018-05-07 17:55,SELL,458.3,100,-60.0
2018-05-07 18:05,BUY,458.0,100,0.0
2018-05-07 18:10,SELL,458.55,100,55.0
2018-05-07 18:14,BUY,458.5,100,0.0
2018-05-07 18:16,SELL,458.5,100,0.0
2018-05-07 18:21,BUY,458.45,100,0.0
2018-05-07 18:28,SELL,458.85,100,40.0
2018-05-07 18:29,BUY,458.85,100,0.0
2018-05-08 12:20,SELL,460.2,100,135.0
2018-05-08 12:21,BUY,461.05,100,0.0
2018-05-08 12:26,SELL,463.0,100,195.0
2018-05-08 12:28,BUY,463.3,100,0.0
2018-05-08 12:30,SELL,462.6,100,-70.0
2018-05-08 12:33,BUY,462.6,100,0.0
2018-05-08 12:34,SELL,462.15,100,-45.0
2018-05-08 12:44,BUY,461.85,100,0.0
2018-05-08 12:47,SELL,460.8,100,-105.0
2018-05-08 12:54,BUY,460.5,100,0.0
2018-05-08 12:56,SELL,461.05,100,55.0
2018-05-08 12:57,BUY,461.3,100,0.0
2018-05-08 13:00,SELL,460.5,100,-80.0
2018-05-08 13:04,BUY,460.8,100,0.0
2018-05-08 13:08,SELL,460.9,100,10.0
2018-05-08 13:09,BUY,460.9,100,0.0
2018-05-08 13:13,SELL,460.6,100,-30.0
2018-05-08 13:17,BUY,460.7,100,0.0
2018-05-08 13:26,SELL,461.8,100,110.0
2018-05-08 13:28,BUY,461.9,100,0.0
2018-05-08 13:32,SELL,462.1,100,20.0
2018-05-08 13:35,BUY,462.15,100,0.0
2018-05-08 13:36,SELL,462.2,100,5.0
2018-05-08 13:41,BUY,461.9,100,0.0
2018-05-08 13:46,SELL,461.7,100,-20.0
2018-05-08 13:55,BUY,461.5,100,0.0
2018-05-08 13:56,SELL,461.35,100,-15.0
2018-05-08 13:57,BUY,461.5,100,0.0
2018-05-08 14:03,SELL,461.7,100,20.0
2018-05-08 14:09,BUY,461.7,100,0.0
2018-05-08 14:14,SELL,461.5,100,-20.0
2018-05-08 14:18,BUY,461.5,100,0.0
2018-05-08 14:20,SELL,461.7,100,20.0
2018-05-08 14:21,BUY,461.8,100,0.0
2018-05-08 14:25,SELL,461.7,100,-10.0
2018-05-08 14:26,BUY,461.8,100,0.0
2018-05-08 14:27,SELL,461.8,100,0.0
2018-05-08 14:31,BUY,461.7,100,0.0
2018-05-08 14:39,SELL,461.8,100,10.0
2018-05-08 14:43,BUY,461.9,100,0.0
2018-05-08 14:46,SELL,461.8,100,-10.0
2018-05-08 14:49,BUY,462.05,100,0.0
2018-05-08 14:53,SELL,462.15,100,10.0
2018-05-08 14:55,BUY,462.15,100,0.0
2018-05-08 14:56,SELL,461.9,100,-25.0
2018-05-08 15:18,BUY,460.8,100,0.0
2018-05-08 15:22,SELL,460.75,100,-5.0
2018-05-08 15:23,BUY,460.7,100,0.0
2018-05-08 15:24,SELL,460.6,100,-10.0
2018-05-08 15:31,BUY,459.85,100,0.0
2018-05-08 15:34,SELL,459.7,100,-15.0
2018-05-08 15:35,BUY,459.85,100,0.0
2018-05-08 15:40,SELL,460.0,100,15.0
2018-05-08 15:42,BUY,460.3,100,0.0
2018-05-08 15:45,SELL,460.1,100,-20.0
2018-05-08 15:49,BUY,460.2,100,0.0
2018-05-08 15:50,SELL,460.2,100,0.0
2018-05-08 15:51,BUY,460.2,100,0.0
2018-05-08 15:53,SELL,460.15,100,-5.0
2018-05-08 16:04,BUY,457.7,100,0.0
2018-05-08 16:06,SELL,457.35,100,-35.0
2018-05-08 16:11,BUY,457.7,100,0.0
2018-05-08 16:14,SELL,457.1,100,-60.0
2018-05-08 16:17,BUY,457.6,100,0.0
2018-05-08 16:21,SELL,457.3,100,-30.0
2018-05-08 16:26,BUY,457.65,100,0.0
2018-05-08 16:30,SELL,457.4,100,-25.0
2018-05-08 16:39,BUY,457.3,100,0.0
2018-05-08 16:45,SELL,457.25,100,-5.0
2018-05-08 16:49,BUY,457.3,100,0.0
2018-05-08 16:58,SELL,457.75,100,45.0
2018-05-08 16:59,BUY,457.7,100,0.0
2018-05-08 17:06,SELL,458.3,100,60.0
2018-05-08 17:09,BUY,458.4,100,0.0
2018-05-08 17:15,SELL,458.4,100,0.0
2018-05-08 17:22,BUY,458.05,100,0.0
2018-05-08 17:24,SELL,457.6,100,-45.0
2018-05-08 17:27,BUY,458.0,100,0.0
2018-05-08 17:29,SELL,457.9,100,-10.0
2018-05-08 17:33,BUY,457.75,100,0.0
2018-05-08 17:34,SELL,457.6,100,-15.0
2018-05-08 17:40,BUY,457.5,100,0.0
2018-05-08 17:44,SELL,457.4,100,-10.0
2018-05-08 17:50,BUY,457.7,100,0.0
2018-05-08 17:56,SELL,457.9,100,20.0
2018-05-08 17:57,BUY,457.95,100,0.0
2018-05-08 17:59,SELL,457.6,100,-35.0
2018-05-08 18:08,BUY,456.8,100,0.0
2018-05-08 18:10,SELL,456.4,100,-40.0
2018-05-08 18:14,BUY,456.6,100,0.0
2018-05-08 18:17,SELL,456.5,100,-10.0
2018-05-08 18:24,BUY,456.3,100,0.0
2018-05-08 18:26,SELL,456.2,100,-10.0
2018-05-09 12:15,BUY,457.0,100,0.0
2018-05-09 12:19,SELL,456.7,100,-30.0
2018-05-09 12:31,BUY,455.85,100,0.0
2018-05-09 12:36,SELL,455.9,100,5.0
2018-05-09 12:44,BUY,455.9,100,0.0
2018-05-09 12:51,SELL,456.4,100,50.0
2018-05-09 13:01,BUY,455.8,100,0.0
2018-05-09 13:04,SELL,455.9,100,10.0
2018-05-09 13:05,BUY,456.25,100,0.0
2018-05-09 13:08,SELL,455.95,100,-30.0
2018-05-09 13:11,BUY,456.2,100,0.0
2018-05-09 13:12,SELL,456.1,100,-10.0
2018-05-09 13:23,BUY,455.1,100,0.0
2018-05-09 13:26,SELL,454.65,100,-45.0
2018-05-09 13:32,BUY,454.8,100,0.0
2018-05-09 13:38,SELL,454.8,100,0.0
2018-05-09 13:41,BUY,455.5,100,0.0
2018-05-09 13:45,SELL,455.2,100,-30.0
2018-05-09 13:49,BUY,455.5,100,0.0
2018-05-09 13:59,SELL,455.8,100,30.0
2018-05-09 14:08,BUY,455.6,100,0.0
2018-05-09 14:14,SELL,455.55,100,-5.0
2018-05-09 14:16,BUY,455.9,100,0.0
2018-05-09 14:19,SELL,455.9,100,0.0
2018-05-09 14:20,BUY,455.85,100,0.0
2018-05-09 14:24,SELL,455.9,100,5.0
2018-05-09 14:30,BUY,456.1,100,0.0
2018-05-09 14:41,SELL,456.8,100,70.0
2018-05-09 14:43,BUY,457.3,100,0.0
2018-05-09 14:46,SELL,456.7,100,-60.0
2018-05-09 14:49,BUY,456.8,100,0.0
2018-05-09 14:50,SELL,456.7,100,-10.0
2018-05-09 14:57,BUY,457.0,100,0.0
2018-05-09 15:05,SELL,458.9,100,190.0
2018-05-09 15:06,BUY,458.9,100,0.0
2018-05-09 15:11,SELL,459.3,100,40.0
2018-05-09 15:14,BUY,459.4,100,0.0
2018-05-09 15:24,SELL,460.0,100,60.0
2018-05-09 15:30,BUY,459.4,100,0.0
2018-05-09 15:43,SELL,460.7,100,130.0
2018-05-09 15:47,BUY,460.6,100,0.0
2018-05-09 15:51,SELL,460.5,100,-10.0
2018-05-09 15:54,BUY,460.95,100,0.0
2018-05-09 15:58,SELL,460.7,100,-25.0
2018-05-09 16:04,BUY,460.8,100,0.0
2018-05-09 16:13,SELL,462.0,100,120.0
2018-05-09 16:14,BUY,462.3,100,0.0
2018-05-09 16:19,SELL,462.5,100,20.0
2018-05-09 16:21,BUY,462.7,100,0.0
2018-05-09 16:27,SELL,463.7,100,100.0
2018-05-09 16:32,BUY,463.6,100,0.0
2018-05-09 16:36,SELL,463.6,100,0.0
2018-05-09 16:46,BUY,462.5,100,0.0
2018-05-09 16:54,SELL,462.85,100,35.0
2018-05-09 16:58,BUY,463.1,100,0.0
2018-05-09 17:01,SELL,463.1,100,0.0
2018-05-09 17:09,BUY,462.6,100,0.0
2018-05-09 17:16,SELL,462.4,100,-20.0
2018-05-09 17:22,BUY,462.35,100,0.0
